customer_id,age,gender,city,account_age_days,total_orders,total_items_sold,total_items_bought,avg_order_value,total_spend,total_earnings,preferred_category,payment_method,return_rate_percent,last_purchase_days_ago,seller_rating_avg,buyer_rating_avg,is_active_user,avg_delivery_days,discount_usage_percent
CUST214651,18.0,Other,Mumbai,1001,18,250,370,632.84,364515.17,391621.34,Fashion,Debit Card,8.51,106,4.47,3.79,1,,34.12
CUST214652,25.0,Other,,2300,127,81,202,15382.24,716873.97,340685.18,Sports,Credit Card,30.58,54,3.29,2.77,0,10.0,18.88
CUST214653,37.0,Male,Chennai,2866,43,18,28,5129.31,290313.88,341097.38,Home Decor,Debit Card,9.05,277,4.79,4.8,1,10.0,27.37
CUST214654,56.0,Female,Bangalore,1576,49,101,240,19016.23,468980.03,28988.88,Automobile,Credit Card,8.36,159,2.35,2.28,0,4.0,0.62
CUST214655,63.0,Other,Chennai,1300,28,147,333,14590.9,595129.12,85432.89,Electronics,Wallet,18.39,98,4.17,3.25,0,10.0,35.14
CUST214656,33.0,Other,Ahmedabad,1918,116,25,232,5664.49,667716.02,280968.21,Fashion,Credit Card,43.9,341,,3.93,0,,44.32
CUST214657,56.0,Other,Kolkata,1843,126,150,175,13771.84,534216.33,296139.43,Automobile,Credit Card,8.26,17,4.81,4.52,1,3.0,26.75
CUST214658,29.0,Male,Ahmedabad,308,94,246,325,15906.31,554495.93,412876.2,Automobile,COD,5.65,80,3.01,4.0,1,4.0,50.49
CUST214659,62.0,Male,Mumbai,832,24,201,93,11319.31,300220.15,103026.62,Furniture,Credit Card,23.56,292,,4.24,1,9.0,54.63
CUST214660,20.0,Male,Kolkata,2783,2,230,394,11126.46,172358.46,70672.99,Automobile,COD,8.95,359,3.87,4.97,1,4.0,29.21
CUST214661,36.0,Other,Kolkata,2817,94,134,70,11296.63,460114.66,127287.95,Furniture,Debit Card,28.41,339,4.88,2.42,1,3.0,24.58
CUST214662,57.0,,Hyderabad,293,51,80,165,10112.43,481069.13,302819.22,,Debit Card,30.33,106,2.43,3.63,0,6.0,13.47
CUST214663,62.0,Male,Hyderabad,2497,71,99,184,3424.08,416080.49,283476.25,Automobile,Wallet,30.05,103,,2.24,1,9.0,15.33
CUST214664,30.0,Female,Chennai,452,19,254,53,18104.89,11762.75,374822.25,Fashion,Credit Card,28.73,96,3.98,2.18,1,6.0,30.91
CUST214665,63.0,Other,Kolkata,2500,51,90,76,7869.24,603596.41,456115.32,,UPI,13.85,135,4.94,3.66,1,4.0,18.18
CUST214666,36.0,Male,Hyderabad,199,9,57,295,16521.45,589129.17,489077.81,Books,Debit Card,22.89,173,,2.7,1,4.0,41.02
CUST214667,64.0,Female,Hyderabad,468,42,138,235,877.08,244174.91,485158.17,Fashion,Debit Card,9.46,287,4.63,3.13,1,4.0,56.75
CUST214668,55.0,Other,Hyderabad,1255,75,148,257,9063.09,665045.39,170774.5,Sports,UPI,16.37,196,3.86,4.65,1,1.0,31.42
CUST214669,45.0,Female,Bangalore,97,68,27,143,4671.59,176512.62,40634.46,Electronics,Credit Card,20.72,193,4.98,3.23,1,6.0,35.74
CUST214670,49.0,Male,Hyderabad,882,125,215,132,7421.1,775548.35,408359.46,Furniture,Wallet,32.63,105,3.86,2.23,0,6.0,7.54
CUST214671,50.0,Male,Bangalore,2948,22,199,102,11090.25,622021.05,5260.85,Furniture,Debit Card,26.27,59,3.72,4.78,1,,11.92
CUST214672,43.0,Male,Mumbai,1540,136,128,44,,119841.66,18430.83,Furniture,COD,2.39,323,4.88,3.23,1,11.0,34.25
CUST214673,41.0,Female,Mumbai,219,59,143,341,12630.86,297694.24,215457.75,,UPI,10.44,287,3.36,4.91,1,9.0,31.32
CUST214674,32.0,Female,Delhi,211,22,12,38,5432.38,5247.18,339010.97,Home Decor,Debit Card,1.66,190,3.84,4.56,1,3.0,0.62
CUST214675,28.0,Other,Delhi,1545,44,277,123,6504.37,374841.02,3993.64,Books,COD,44.66,144,4.04,3.62,1,2.0,0.19
CUST214676,18.0,Male,Chennai,2544,105,72,73,12586.78,761875.79,123022.99,Books,Credit Card,33.6,43,3.54,3.36,0,10.0,7.11
CUST214677,19.0,Other,Delhi,546,81,259,46,5864.0,446358.14,403795.05,Books,Debit Card,43.36,223,2.78,2.65,1,6.0,41.36
CUST214678,34.0,Male,Kolkata,2363,54,109,77,18606.55,79121.21,99310.86,Automobile,Debit Card,44.23,333,3.59,3.11,1,1.0,0.94
CUST214679,,Male,Delhi,524,53,127,211,2863.45,668250.63,299393.78,Sports,Debit Card,4.75,207,2.73,2.93,0,4.0,11.75
CUST214680,43.0,Male,Kolkata,1804,132,274,260,5494.52,256386.05,363912.36,Sports,UPI,21.21,3,2.8,3.24,1,10.0,8.33
CUST214681,57.0,Other,Chennai,764,8,139,241,9054.6,,89830.48,Automobile,COD,20.09,154,,3.05,1,1.0,13.23
CUST214682,32.0,Other,Hyderabad,433,147,228,165,16304.83,117339.07,33223.05,Sports,Credit Card,7.49,220,2.64,2.98,1,11.0,47.02
CUST214683,29.0,Other,Kolkata,204,89,190,389,1925.89,36961.65,455147.42,Electronics,Credit Card,24.48,181,3.39,3.14,0,4.0,59.64
CUST214684,62.0,Female,Ahmedabad,797,128,146,200,2062.74,200503.95,259761.09,Books,Wallet,10.42,32,2.52,4.81,1,7.0,58.45
CUST214685,24.0,Male,Bangalore,1136,69,222,146,8612.07,53449.12,484821.82,Automobile,UPI,13.65,266,2.85,4.44,1,,23.03
CUST214686,28.0,Male,Ahmedabad,543,64,32,216,12718.95,445471.62,459932.49,Sports,UPI,39.34,305,2.51,3.45,1,5.0,32.11
CUST214687,41.0,Female,Ahmedabad,716,63,222,59,,240995.05,29431.55,Books,UPI,6.85,283,2.9,4.51,1,3.0,57.87
CUST214688,62.0,Other,Chennai,796,61,29,128,,757856.84,401358.58,Fashion,Debit Card,19.32,116,2.32,4.79,1,5.0,13.32
CUST214689,25.0,Female,Kolkata,2779,134,115,253,12606.05,717901.57,114077.72,,Debit Card,7.88,18,2.94,2.34,1,9.0,41.96
CUST214690,,Male,Delhi,2503,133,77,62,19796.5,456993.76,135898.58,Fashion,UPI,43.67,298,4.3,2.36,1,11.0,52.99
CUST214691,,Female,Ahmedabad,1169,114,94,215,9766.41,405043.08,459928.9,Sports,Debit Card,31.18,258,3.33,3.89,0,9.0,3.77
CUST214692,28.0,,,1619,52,147,201,11631.24,379745.0,277590.91,Sports,COD,41.33,105,4.97,3.41,0,5.0,23.75
CUST214693,39.0,Other,Ahmedabad,1002,82,11,332,4977.68,551231.46,98785.71,Home Decor,UPI,5.58,263,4.04,4.33,1,1.0,14.23
CUST214694,57.0,Other,Chennai,1088,109,83,386,18515.78,14231.9,196679.33,Furniture,Credit Card,4.71,157,2.46,3.6,0,4.0,13.68
CUST214695,26.0,Female,Chennai,1068,102,238,328,13958.72,714975.4,418692.72,Electronics,Credit Card,3.65,39,4.43,3.05,1,8.0,31.85
CUST214696,37.0,Female,Bangalore,1493,143,235,80,7637.61,80238.45,262043.89,,,1.56,113,3.23,4.61,1,2.0,58.29
CUST214697,23.0,Female,Delhi,2136,27,170,62,16158.02,435910.92,18141.48,Home Decor,UPI,33.97,354,4.75,4.45,1,11.0,22.54
CUST214698,26.0,Other,Hyderabad,1119,50,21,224,15109.39,417115.08,179497.67,Electronics,Debit Card,35.11,142,3.87,3.35,1,9.0,58.03
CUST214699,36.0,Female,Kolkata,48,35,24,74,7705.08,672146.02,220047.8,Books,UPI,39.8,266,3.5,2.6,0,8.0,57.92
CUST214700,22.0,Male,Bangalore,798,120,76,366,3286.8,138139.46,495200.15,Sports,COD,25.29,86,3.77,3.78,1,4.0,52.36
CUST214701,37.0,Other,Pune,709,91,121,184,13702.72,380002.09,349618.1,Electronics,,44.62,289,2.97,2.37,1,2.0,44.37
CUST214702,20.0,Male,Mumbai,1440,124,4,229,6092.21,105784.7,362478.7,Fashion,Wallet,41.72,102,3.89,4.3,1,2.0,30.48
CUST214703,26.0,Male,Kolkata,2369,141,44,379,4024.83,271139.7,115532.33,Furniture,Wallet,28.2,180,,2.65,1,10.0,58.9
CUST214704,34.0,Female,Kolkata,328,114,142,109,17657.26,208960.47,332782.56,Books,UPI,32.3,228,2.6,4.24,0,2.0,16.8
CUST214705,,Other,Mumbai,1038,53,212,367,17754.7,197054.33,471469.35,Sports,Wallet,4.9,208,3.33,4.73,1,4.0,28.86
CUST214706,24.0,Other,Ahmedabad,1139,84,94,60,430.0,712461.84,215847.14,Fashion,UPI,11.74,91,2.29,4.67,1,2.0,58.9
CUST214707,50.0,Female,Ahmedabad,2730,125,191,376,19620.53,242332.38,428050.37,Books,COD,23.46,353,3.62,4.49,1,,4.62
CUST214708,41.0,Male,Ahmedabad,969,98,38,109,8347.83,604302.87,304055.07,Furniture,Credit Card,13.76,107,4.14,2.23,1,9.0,31.6
CUST214709,21.0,Other,Bangalore,1923,31,6,158,18458.8,425535.08,285938.69,Automobile,,23.27,160,2.3,2.92,1,5.0,44.19
CUST214710,64.0,Other,Ahmedabad,2012,64,120,51,14718.53,369490.65,100380.22,Books,UPI,24.7,233,5.0,4.49,1,6.0,57.22
CUST214711,,Female,Hyderabad,1088,100,193,269,1220.16,205656.97,66120.35,Electronics,Wallet,8.18,210,4.42,4.8,0,9.0,25.65
CUST214712,,Female,Bangalore,2767,129,154,371,,696763.59,250382.74,Books,Wallet,42.74,151,2.44,4.25,0,1.0,16.33
CUST214713,40.0,Male,Mumbai,2204,43,169,23,18338.95,389855.11,23685.94,Books,,43.23,82,3.09,3.94,1,5.0,7.0
CUST214714,63.0,Male,Chennai,2468,140,64,92,15618.42,129014.72,421857.02,Sports,Debit Card,34.61,117,3.57,3.08,0,6.0,2.96
CUST214715,62.0,Male,Mumbai,2483,125,197,117,1926.62,105549.91,158467.31,Furniture,UPI,20.46,182,3.25,4.95,0,3.0,45.53
CUST214716,63.0,Other,Ahmedabad,2228,63,138,140,9756.14,588793.49,184756.23,Fashion,Debit Card,26.38,302,4.96,2.99,0,8.0,17.47
CUST214717,42.0,Male,Mumbai,946,38,77,249,17073.78,432253.11,123840.13,Automobile,COD,41.21,90,4.96,2.42,1,2.0,30.47
CUST214718,32.0,Other,Kolkata,2430,144,58,331,1354.54,539150.83,95026.74,Fashion,Debit Card,8.43,64,4.7,3.46,1,10.0,52.7
CUST214719,42.0,Female,Bangalore,276,122,284,304,,464529.66,243846.26,Fashion,Debit Card,26.95,343,2.72,2.22,1,4.0,41.17
CUST214720,64.0,Male,Kolkata,1339,109,96,251,2696.47,478838.63,58129.03,Electronics,COD,0.35,85,4.94,2.63,1,,58.17
CUST214721,46.0,Other,Ahmedabad,943,69,15,237,14501.43,582981.22,287868.54,Fashion,Wallet,22.44,183,4.36,3.06,0,3.0,25.47
CUST214722,29.0,Other,,1217,56,63,280,2502.62,410770.78,496223.57,Electronics,UPI,11.84,263,2.37,4.96,1,6.0,56.13
CUST214723,50.0,Female,Mumbai,117,47,43,351,4353.97,671351.14,156743.94,Automobile,COD,38.91,76,2.58,4.8,0,7.0,53.83
CUST214724,54.0,Other,Delhi,2050,12,30,115,16244.59,761265.5,88055.8,Automobile,COD,28.42,200,3.2,4.09,1,4.0,45.2
CUST214725,42.0,Other,Ahmedabad,1752,55,46,311,319.51,293431.23,90443.74,Automobile,UPI,15.85,67,2.96,3.6,0,7.0,29.33
CUST214726,39.0,Female,Mumbai,470,92,56,356,1815.41,653018.96,339157.39,Books,Debit Card,42.64,36,2.3,3.99,1,7.0,19.58
CUST214727,61.0,Female,Pune,1138,52,241,246,9883.71,151042.92,488124.23,Sports,UPI,39.24,298,2.8,3.27,1,5.0,43.77
CUST214728,42.0,Other,Chennai,627,115,96,171,15247.52,122215.84,268924.84,Home Decor,Wallet,37.42,156,2.52,4.78,1,10.0,24.98
CUST214729,29.0,Other,Hyderabad,548,145,293,29,12289.04,615886.48,408751.66,Furniture,Credit Card,4.28,363,4.05,4.79,0,4.0,55.75
CUST214730,39.0,Male,Pune,1453,89,131,145,18302.98,362026.62,434010.64,Furniture,COD,10.12,20,4.41,2.1,1,4.0,46.61
CUST214731,64.0,Male,Bangalore,1998,104,89,97,15482.21,674223.32,443878.01,Automobile,Credit Card,14.46,129,2.97,3.53,1,1.0,27.64
CUST214732,56.0,Female,Chennai,1610,34,256,310,17669.7,493496.82,456988.66,Books,COD,6.45,81,4.05,3.38,1,5.0,4.48
CUST214733,63.0,Female,,1252,60,247,262,11147.05,158298.66,339687.02,Electronics,Credit Card,29.82,209,2.1,2.49,1,11.0,56.6
CUST214734,34.0,Male,Bangalore,706,85,51,170,,209639.47,329723.43,Fashion,Debit Card,19.72,313,4.61,4.68,1,1.0,54.73
CUST214735,30.0,Female,Kolkata,1572,40,158,19,6229.21,717539.65,183863.6,Fashion,COD,0.45,321,4.19,4.53,0,10.0,38.77
CUST214736,21.0,Other,Mumbai,605,8,254,18,17988.42,60806.48,340143.33,Electronics,Credit Card,42.17,26,3.92,4.14,0,,30.65
CUST214737,59.0,Male,Delhi,1280,60,253,353,4181.58,268720.71,376139.08,Home Decor,UPI,29.84,79,4.08,4.0,1,1.0,11.25
CUST214738,56.0,Female,Bangalore,2842,137,148,83,5889.47,339179.29,53613.69,Automobile,,28.12,204,4.34,3.29,1,11.0,16.63
CUST214739,49.0,Male,Delhi,408,146,83,170,10904.17,47655.54,430956.95,Automobile,COD,10.22,220,3.63,4.31,0,6.0,44.89
CUST214740,,Other,Pune,527,148,2,361,8861.29,443807.32,489952.61,Fashion,Wallet,37.34,204,,2.0,1,8.0,59.89
CUST214741,54.0,Female,Bangalore,1775,124,158,306,19380.39,210424.67,328568.76,Books,UPI,10.51,269,4.64,2.77,1,8.0,23.05
CUST214742,26.0,Other,Kolkata,233,120,114,2,1236.55,331483.39,54649.33,Electronics,Wallet,33.22,33,4.45,3.4,1,3.0,59.2
CUST214743,25.0,Female,Pune,2409,7,27,391,19777.27,53347.94,30670.14,Sports,UPI,21.07,60,2.2,4.61,0,8.0,49.01
CUST214744,36.0,Male,Pune,1492,41,71,140,12632.25,529259.34,104686.64,Fashion,UPI,27.94,274,,4.15,1,11.0,46.43
CUST214745,64.0,Other,Pune,276,2,241,294,19406.59,400667.38,66044.17,Books,UPI,4.44,292,2.15,4.19,1,1.0,19.19
CUST214746,33.0,Other,,2327,149,146,337,17691.03,369776.33,136408.29,Books,UPI,9.8,187,3.86,3.85,1,11.0,27.73
CUST214747,34.0,Other,Hyderabad,2608,123,215,39,4499.23,121836.36,336417.55,Fashion,Wallet,41.31,295,4.49,3.77,1,10.0,56.23
CUST214748,38.0,Female,Hyderabad,2380,129,109,54,15970.69,641541.52,340847.64,Electronics,UPI,42.37,342,3.89,2.35,0,6.0,37.71
CUST214749,,Other,Pune,1004,37,21,148,4929.84,573779.51,335199.8,Sports,UPI,29.66,84,2.11,3.34,0,9.0,17.73
CUST214750,57.0,Male,Delhi,1993,35,90,294,8722.84,669138.3,278447.99,Electronics,Credit Card,4.78,258,4.05,2.92,1,10.0,19.82
CUST214751,59.0,Male,Ahmedabad,2098,19,156,21,6627.99,636917.48,354972.02,Electronics,Wallet,40.44,170,2.83,3.97,1,4.0,44.53
CUST214752,37.0,Male,Pune,589,137,245,60,404.17,207407.32,294720.57,Automobile,Wallet,1.67,313,4.97,3.71,1,6.0,5.11
CUST214753,64.0,Female,Kolkata,716,141,116,170,11597.64,782879.06,52740.24,Fashion,Debit Card,1.52,48,3.44,3.15,0,10.0,43.41
CUST214754,,Other,,2909,68,152,339,3093.22,102385.16,192412.68,Home Decor,UPI,31.83,141,4.48,4.99,0,3.0,36.35
CUST214755,,Female,,1178,10,20,330,5071.46,595358.24,250581.97,,Debit Card,19.34,281,4.58,3.78,1,2.0,38.4
CUST214756,60.0,Male,Kolkata,1576,10,60,376,1146.38,265383.79,189498.99,Electronics,Wallet,37.45,237,3.75,3.02,0,,47.12
CUST214757,31.0,Female,Kolkata,666,133,94,33,4329.98,20544.68,336205.36,Fashion,Wallet,24.51,353,2.32,4.8,1,2.0,34.55
CUST214758,23.0,Other,Pune,1232,53,2,300,8075.44,50694.56,29969.67,Furniture,UPI,2.95,171,4.13,3.04,0,6.0,53.0
CUST214759,29.0,Female,Bangalore,790,83,212,56,449.63,497197.57,328766.51,Furniture,,33.12,188,4.32,3.11,0,7.0,13.53
CUST214760,31.0,Male,Pune,1888,93,256,145,8518.13,228738.77,63560.14,Books,Credit Card,31.56,271,3.36,3.59,1,10.0,8.06
CUST214761,28.0,Other,Pune,457,135,250,182,16028.49,354199.29,307990.36,Sports,,9.5,225,2.8,3.24,1,5.0,47.14
CUST214762,44.0,Female,Delhi,2165,118,165,13,10585.87,103246.64,309571.18,Furniture,Wallet,32.73,21,2.86,2.75,1,7.0,39.14
CUST214763,39.0,Male,Chennai,1565,43,278,112,11613.97,716128.61,438701.96,,COD,18.64,21,3.04,3.99,1,4.0,58.66
CUST214764,36.0,Other,Delhi,301,6,209,61,4681.32,,474328.01,Furniture,UPI,7.99,280,4.11,4.87,0,9.0,24.25
CUST214765,,Other,Kolkata,278,73,264,166,11541.31,489510.32,406957.89,Sports,UPI,20.28,43,2.52,3.04,1,11.0,15.82
CUST214766,52.0,Female,Ahmedabad,2577,141,244,169,17627.54,460062.84,275469.69,Electronics,Credit Card,40.28,214,,3.28,1,7.0,7.93
CUST214767,56.0,Female,Chennai,431,84,46,324,4419.25,651834.18,428690.96,Automobile,Wallet,11.64,206,,3.46,1,11.0,2.64
CUST214768,24.0,,Bangalore,2684,149,255,281,13788.93,276005.25,254188.97,Automobile,,30.6,315,4.51,4.03,0,7.0,14.41
CUST214769,63.0,Male,Ahmedabad,2216,133,7,228,9859.41,154866.89,237087.75,Fashion,Wallet,36.37,351,2.15,4.97,1,8.0,45.39
CUST214770,46.0,Male,,1302,104,63,99,6541.92,679614.17,449255.39,Books,Credit Card,26.46,327,3.89,2.81,0,6.0,45.87
CUST214771,59.0,Other,Pune,1433,21,20,193,9080.72,49791.73,240581.6,Electronics,COD,7.3,201,3.42,4.64,1,11.0,56.32
CUST214772,36.0,Female,Hyderabad,429,48,99,380,19907.56,570502.79,424597.74,Home Decor,Wallet,8.47,270,3.44,3.73,1,3.0,21.06
CUST214773,20.0,Female,Chennai,182,143,7,328,10257.25,714925.43,434835.13,Furniture,COD,42.41,149,4.9,3.72,1,7.0,51.22
CUST214774,18.0,Other,Chennai,149,128,42,372,6139.61,575121.76,114119.47,Fashion,,18.74,186,3.69,2.42,1,11.0,9.2
CUST214775,22.0,Female,Bangalore,2514,55,135,132,1601.7,559109.04,344896.14,Books,COD,23.44,269,3.74,2.17,1,7.0,43.39
CUST214776,43.0,Other,Ahmedabad,1078,114,174,71,16547.48,779886.33,226384.06,Books,UPI,16.95,213,2.77,4.62,1,2.0,1.48
CUST214777,50.0,Male,Delhi,2267,60,193,284,9940.29,554000.69,171340.0,Automobile,Wallet,0.19,226,3.9,3.82,1,8.0,38.24
CUST214778,45.0,Other,Bangalore,108,90,217,358,9595.24,325737.8,206155.19,Automobile,UPI,27.39,279,3.59,3.07,1,6.0,39.36
CUST214779,55.0,Other,,2058,25,140,335,10721.06,351551.03,238596.14,Automobile,COD,35.77,143,3.53,2.28,1,10.0,33.76
CUST214780,32.0,Other,Ahmedabad,1884,142,267,156,18321.07,68722.2,415197.2,Automobile,COD,35.15,149,2.61,4.56,1,,19.02
CUST214781,23.0,Female,Delhi,1465,123,81,365,13142.25,340304.74,403542.86,Electronics,UPI,31.57,356,3.73,4.85,1,2.0,34.12
CUST214782,35.0,Male,Ahmedabad,2102,32,231,366,8233.77,151039.96,320925.23,Books,Wallet,40.34,338,4.29,4.46,1,6.0,5.52
CUST214783,39.0,Male,Ahmedabad,1830,33,3,351,2390.1,218616.41,74618.01,Books,Debit Card,27.15,43,,3.24,0,2.0,23.21
CUST214784,36.0,Male,Kolkata,2104,62,60,68,11685.56,609790.6,329042.39,Automobile,Wallet,13.97,18,2.17,3.46,0,2.0,12.27
CUST214785,40.0,Female,Delhi,2462,29,60,98,14181.35,,240230.62,Books,Credit Card,32.2,341,4.78,3.32,0,10.0,35.32
CUST214786,42.0,Male,Delhi,2719,54,251,168,14159.0,526045.66,17595.99,Furniture,Credit Card,3.18,113,2.69,3.51,0,8.0,50.63
CUST214787,54.0,Male,Kolkata,2625,143,6,316,12489.5,782713.69,268671.37,Books,Credit Card,29.87,50,4.72,3.09,1,3.0,59.13
CUST214788,40.0,Other,Ahmedabad,2911,95,210,238,,641868.88,173873.77,Electronics,Debit Card,35.48,220,2.34,2.17,1,5.0,24.45
CUST214789,28.0,Other,Bangalore,406,13,57,351,13910.91,613559.82,46716.12,Furniture,UPI,34.51,102,3.85,4.99,1,1.0,3.25
CUST214790,51.0,Female,Hyderabad,531,108,236,151,11644.5,180927.02,437466.36,Books,Wallet,31.66,286,3.56,2.51,1,7.0,16.84
CUST214791,58.0,Other,Delhi,1687,108,7,301,2296.91,467291.88,289905.44,Sports,UPI,2.94,73,3.14,2.87,1,11.0,34.17
CUST214792,63.0,,Mumbai,2207,122,226,388,10317.16,667414.84,41009.13,,Debit Card,41.78,332,3.39,4.9,0,8.0,38.53
CUST214793,22.0,,Bangalore,1577,146,229,58,3275.37,332237.36,219697.17,Sports,UPI,2.39,287,4.62,3.78,1,8.0,44.91
CUST214794,39.0,Male,Mumbai,2952,133,85,142,1234.27,178647.5,237710.47,Home Decor,Credit Card,30.53,343,,3.72,0,6.0,30.41
CUST214795,61.0,Other,,160,23,179,63,5631.92,206226.49,475119.11,Sports,,26.38,48,4.34,4.55,1,3.0,4.8
CUST214796,,Female,Pune,44,38,10,356,9894.11,13402.8,111503.41,,UPI,3.26,273,3.06,3.49,1,5.0,35.73
CUST214797,45.0,Male,Delhi,350,60,120,25,16016.92,582332.9,420087.99,Electronics,UPI,4.79,255,2.98,3.92,1,8.0,51.48
CUST214798,55.0,Male,Hyderabad,884,51,91,219,956.86,454211.88,37133.35,Furniture,Credit Card,11.27,350,3.44,2.65,1,7.0,37.08
CUST214799,50.0,Female,,1253,127,290,311,8859.36,527202.28,209818.16,Electronics,UPI,5.23,355,2.2,3.36,1,5.0,32.31
CUST214800,20.0,Male,Kolkata,2744,77,147,69,9059.87,356075.82,171978.06,Automobile,Wallet,12.85,6,4.9,4.66,0,5.0,35.59
CUST214801,26.0,Female,Kolkata,118,36,100,314,567.73,222065.61,116714.68,Books,Wallet,41.98,145,3.58,2.67,1,3.0,35.98
CUST214802,36.0,Male,Mumbai,1862,129,191,190,940.23,435373.59,255764.14,Fashion,Credit Card,5.29,290,4.9,2.63,1,6.0,11.06
CUST214803,61.0,Female,Ahmedabad,155,10,275,381,6129.63,609591.19,323814.75,Home Decor,Debit Card,42.1,102,3.78,4.53,1,5.0,9.35
CUST214804,33.0,Male,Kolkata,734,118,208,337,4197.66,32453.57,330155.11,Sports,Wallet,18.39,171,2.71,4.97,1,1.0,46.58
CUST214805,42.0,,Mumbai,1168,102,188,1,11271.65,189713.09,37716.3,Books,COD,29.18,234,2.2,3.75,0,,19.16
CUST214806,36.0,Female,Chennai,544,133,42,383,1445.06,442827.56,386351.6,Automobile,Debit Card,44.48,198,,4.13,0,11.0,16.41
CUST214807,39.0,Male,Bangalore,1409,37,252,390,13352.64,734981.34,462939.0,Electronics,Wallet,15.56,13,4.74,2.62,1,11.0,13.49
CUST214808,53.0,Other,,1959,112,121,23,13670.9,668219.66,470542.45,Home Decor,UPI,10.68,310,,3.22,1,8.0,53.95
CUST214809,21.0,Female,Pune,130,122,30,20,10353.65,428023.9,158391.45,Furniture,Wallet,28.99,113,2.63,2.57,1,6.0,46.99
CUST214810,54.0,Male,Hyderabad,457,84,64,335,15192.94,333124.39,324765.53,Home Decor,Debit Card,31.24,133,2.39,2.89,0,3.0,21.41
CUST214811,55.0,Female,Kolkata,1421,31,156,146,8442.56,787336.62,475987.29,Furniture,,40.29,101,2.86,3.61,1,5.0,54.62
CUST214812,64.0,Male,Bangalore,146,113,165,50,7899.89,365087.1,401855.81,Fashion,Debit Card,9.14,211,2.68,2.75,1,4.0,4.41
CUST214813,23.0,Female,Delhi,1279,17,187,294,2643.14,165845.36,466347.03,Electronics,Wallet,26.62,221,2.16,2.59,1,7.0,9.34
CUST214814,63.0,Male,Ahmedabad,1356,134,286,146,370.87,488422.92,323256.84,Electronics,Credit Card,5.81,105,4.45,3.85,1,6.0,33.87
CUST214815,35.0,Other,Delhi,2975,7,293,104,3241.07,135577.22,302348.96,Books,Wallet,33.85,140,4.13,4.36,1,8.0,20.94
CUST214816,57.0,Other,Mumbai,2293,94,97,312,7219.08,556924.02,32147.25,Books,Debit Card,38.09,85,3.8,4.41,0,4.0,47.1
CUST214817,56.0,Other,Kolkata,1275,31,65,72,13360.39,585568.17,440125.28,Electronics,Debit Card,11.48,344,4.76,3.44,1,3.0,9.13
CUST214818,30.0,Male,Mumbai,1653,59,119,137,16257.64,144662.8,115961.69,Sports,Credit Card,6.07,162,,4.2,1,8.0,39.17
CUST214819,45.0,Male,Kolkata,2387,57,155,145,18887.74,428527.03,47895.03,Furniture,Debit Card,3.27,256,4.96,3.33,1,3.0,59.31
CUST214820,54.0,Other,Delhi,731,50,221,1,532.81,454001.54,460243.94,Books,Credit Card,44.72,69,2.49,4.39,1,2.0,29.84
CUST214821,34.0,Other,Pune,712,113,25,295,6610.79,555075.85,378823.31,Books,Wallet,4.4,184,2.64,3.18,1,10.0,21.34
CUST214822,41.0,Male,Hyderabad,1853,15,240,10,15366.5,33372.92,127356.88,Home Decor,COD,33.86,271,3.44,3.87,1,1.0,53.94
CUST214823,39.0,Male,Delhi,2399,72,43,283,10683.48,352443.88,435929.95,Electronics,Wallet,18.58,4,3.65,3.2,1,9.0,46.94
CUST214824,44.0,Male,Ahmedabad,2269,22,283,111,11507.66,760475.67,178468.92,Furniture,Debit Card,3.96,335,3.86,3.58,1,1.0,4.9
CUST214825,37.0,Other,Ahmedabad,1661,44,127,138,2424.46,,13385.02,Automobile,UPI,8.91,354,2.05,2.33,1,5.0,34.64
CUST214826,53.0,Other,,364,136,166,28,19213.28,213669.08,495675.53,Books,UPI,34.14,24,4.16,2.35,0,4.0,51.47
CUST214827,44.0,Male,Ahmedabad,2114,54,126,313,17494.77,412029.7,422783.91,Books,UPI,39.31,237,,3.9,1,8.0,35.24
CUST214828,51.0,Male,Kolkata,2218,45,208,139,16272.54,600605.91,284660.41,Fashion,Debit Card,8.06,268,4.22,3.51,1,4.0,28.4
CUST214829,51.0,Male,Hyderabad,2499,20,101,21,4910.15,84002.92,434171.7,Electronics,UPI,23.3,251,4.34,4.12,1,5.0,20.27
CUST214830,,Other,Kolkata,1928,108,116,177,15800.77,262157.05,234735.06,Sports,,20.92,336,4.75,3.74,1,4.0,43.99
CUST214831,,Male,Delhi,2628,47,241,35,8772.52,762597.37,347411.74,Sports,Wallet,43.77,264,2.11,2.86,1,4.0,12.75
CUST214832,27.0,Female,Mumbai,1627,36,192,86,18044.69,577351.68,287501.03,Electronics,Wallet,0.51,230,3.22,2.37,0,2.0,27.59
CUST214833,21.0,Female,Ahmedabad,1795,22,75,268,11395.15,32913.43,451204.38,Automobile,Credit Card,38.13,250,2.44,2.44,1,6.0,32.42
CUST214834,48.0,Female,Delhi,2403,84,132,349,1987.42,772335.78,128987.66,Furniture,COD,22.05,242,2.96,3.88,1,4.0,50.69
CUST214835,35.0,Female,Pune,2254,14,184,185,3914.12,353986.93,343511.06,Automobile,Credit Card,22.3,104,3.1,2.46,0,6.0,52.89
CUST214836,31.0,Female,Delhi,2834,53,104,164,8789.72,508369.67,347328.98,Fashion,Wallet,26.9,190,3.42,2.1,1,4.0,18.15
